CardA,CardB,CardC,ExcludeCards,DeckID,MinWorld,MaxWorld,MinFloor,MaxFloor,Notes
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",104,105,1,999,Standard - Armor
LimbSupport,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,Fuse,MirrorForce,MoonBeam,PlagueAttack,Purify,RazorWind,RuneAttack,SkullBash,WhipOfLightning,FlakShot,Fragmentize,CelestialStatic,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",106,106,1,999,Standard - No Armor
BurstBoost,BurstCount,RandomBurst,"CelestialStatic,Haymaker,MirrorForce,Purify,WhipOfLightning,FlakShot,Fragmentize","BurstBoost,BurstCount,RandomBurst",106,106,1,999,Standard - No Armor
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",107,107,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",107,107,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",107,107,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",107,107,1,999,Standard - Armor
RandomAffliction,Fuse,MentalFocus,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow","RandomAffliction,Fuse,MentalFocus",108,108,1,999,Affliction World
RandomAffliction,RuneAttack,AstralEcho,"Fuse,SandsOfTime","RandomAffliction,RuneAttack,AstralEcho",108,108,1,999,Affliction World
RandomAffliction,RuneAttack,ImpactAttack,"BurningAttack,Fuse,PlagueAttack,SandsOfTime","RandomAffliction,RuneAttack,ImpactAttack",108,108,1,999,Affliction World
RandomAffliction,Shadow,InnerTruth,"BurningAttack,Disease,Fuse,PlagueAttack,PoisonAttack,Swarm,SandsOfTime","RandomAffliction,Shadow,InnerTruth",108,108,1,999,Affliction World
PowerBubble,RuinousRust,RandomSupport,"AstralEcho,BurstBoost,CrushingVoid,ExecutionersAxe,ImpactAttack,InnerTruth,LimbSupport,MentalFocus,SpinalTap,SuperheatMetal,TeamTactics,TriangleSupport","PowerBubble,RuinousRust,RandomSupport",108,108,1,999,Affliction World
RandomAffliction,Swarm,CrushingVoid,RuneAttack,"RandomAffliction,Swarm,CrushingVoid",108,108,1,999,Affliction World
RandomAffliction,PlagueAttack,MentalFocus,"DecayingAttack,PoisonAttack,PowerBubble,Shadow","RandomAffliction,PlagueAttack,MentalFocus",108,108,1,999,Affliction World
RandomAffliction,BurningAttack,SuperheatMetal,"DecayingAttack,Disease,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","RandomAffliction,BurningAttack,SuperheatMetal",108,108,1,999,Affliction World
TotemFairySkill,Purify,RandomAffliction,"BurningAttack,DecayingAttack,Disease,Fuse,MagicPotion,PlagueAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","TotemFairySkill,Purify,RandomAffliction",109,112,1,999,Standard
TriangleSupport,WhipOfLightning,RandomAffliction,"DecayingAttack,Fuse,PoisonAttack,PowerBubble,Shadow,SandsOfTime","TriangleSupport,WhipOfLightning,RandomAffliction",109,112,1,999,Standard
InnerTruth,RandomAffliction,RandomAffliction,"BurningAttack,Disease,Fuse,PlagueAttack,Swarm,MagicPotion,SandsOfTime","InnerTruth,RandomAffliction,RandomAffliction",109,112,1,999,Standard
MentalFocus,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuinousRust,RuneAttack,Shadow","MentalFocus,RandomAffliction,RandomAffliction",109,112,1,999,Standard
ExecutionersAxe,RuneAttack,RandomBurst,"BurstCount,CelestialStatic,ChainLightning,FlakShot,Fragmentize,Haymaker,LimbBurst,MirrorForce,Purify,WhipOfLightning,Weaken","ExecutionersAxe,RuneAttack,RandomBurst",109,112,1,999,Standard
FinisherAttack,Haymaker,RandomBurst,"BurstCount,CelestialStatic,FlakShot,Fragmentize,LimbBurst,MirrorForce,Purify,WhipOfLightning","FinisherAttack,Haymaker,RandomBurst",109,112,1,999,Standard
ImpactAttack,RandomBurst,RandomAffliction,"BurstCount,CelestialStatic,FlakShot,Fragmentize,MirrorForce,MoonBeam,Purify,RuinousRust,SkullBash,WhipOfLightning,SandsOfTime,Weaken","ImpactAttack,RandomBurst,RandomAffliction",109,112,1,999,Standard
CrushingVoid,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,CelestialStatic,ChainLightning,DecayingAttack,Disease,FlakShot,Fragmentize,Fuse,MirrorForce,MoonBeam,PlagueAttack,PoisonAttack,Purify,RuinousRust,RuneAttack,SkullBash,WhipOfLightning,SandsOfTime,Weaken","CrushingVoid,RandomAffliction,RandomBurst",109,112,1,999,Standard
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime,Weaken","LimbSupport,RandomAffliction,RandomBurst",109,110,1,999,Standard - Armor
AstralEcho,RandomAffliction,RandomBurst,"MoonBeam,Fragmentize,SkullBash,RazorWind,BurstCount,Purify,LimbBurst,MirrorForce,BurningAttack,PoisonAttack,DecayingAttack,Fuse,Shadow,PlagueAttack,Disease,PowerBubble,RuneAttack,SandsOfTime","AstralEcho,RandomAffliction,RandomBurst",109,110,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",109,110,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",109,110,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",109,110,1,999,Standard - Armor
LimbSupport,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,Fuse,MirrorForce,MoonBeam,PlagueAttack,Purify,RazorWind,RuneAttack,SkullBash,WhipOfLightning,FlakShot,Fragmentize,CelestialStatic,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",111,111,1,999,Standard - No Armor
BurstBoost,BurstCount,RandomBurst,"CelestialStatic,Haymaker,MirrorForce,Purify,WhipOfLightning,FlakShot,Fragmentize","BurstBoost,BurstCount,RandomBurst",111,111,1,999,Standard - No Armor
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime,Weaken","LimbSupport,RandomAffliction,RandomBurst",112,112,1,999,Standard - Armor
AstralEcho,RandomAffliction,RandomBurst,"MoonBeam,Fragmentize,SkullBash,RazorWind,BurstCount,Purify,LimbBurst,MirrorForce,BurningAttack,PoisonAttack,DecayingAttack,Fuse,Shadow,PlagueAttack,Disease,PowerBubble,RuneAttack,SandsOfTime","AstralEcho,RandomAffliction,RandomBurst",112,112,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",112,112,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",112,112,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",112,112,1,999,Standard - Armor
SkullBash,RandomBurst,ExecutionersAxe,"CelestialStatic,FlakShot,Fragmentize,Haymaker,LimbBurst,MirrorForce,MoonBeam,Purify,RazorWind,WhipOfLightning","SkullBash,RandomBurst,ExecutionersAxe",113,113,1,999,Burst World
LimbBurst,RandomBurst,RandomSupport,"BurstBoost,CrushingVoid,ExecutionersAxe,FinisherAttack,ImpactAttack,InnerTruth,MentalFocus,MirrorForce,MoonBeam,Purify,SkullBash,SpinalTap,SuperheatMetal,TeamTactics,TotemFairySkill,TriangleSupport,WhipOfLightning","LimbBurst,RandomBurst,RandomSupport",113,113,1,999,Burst World
MoonBeam,RandomBurst,ExecutionersAxe,"CelestialStatic,FlakShot,Fragmentize,Haymaker,LimbBurst,MirrorForce,Purify,RazorWind,SkullBash,WhipOfLightning","MoonBeam,RandomBurst,ExecutionersAxe",113,113,1,999,Burst World
RazorWind,RandomBurst,RandomSupport,"AstralEcho,BurstBoost,CelestialStatic,ExecutionersAxe,FinisherAttack,FlakShot,Fragmentize,InnerTruth,LimbSupport,MentalFocus,MirrorForce,Purify,SpinalTap,SuperheatMetal,TeamTactics,TotemFairySkill,TriangleSupport,WhipOfLightning","RazorWind,RandomBurst,RandomSupport",113,113,1,999,Burst World
BurstCount,RandomBurst,BurstBoost,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,WhipOfLightning","BurstCount,RandomBurst,BurstBoost",113,113,1,999,Burst World
Haymaker,RandomBurst,RandomSupport,"BurstBoost,BurstCount,CelestialStatic,CrushingVoid,ExecutionersAxe,FlakShot,Fragmentize,ImpactAttack,InnerTruth,LimbSupport,MentalFocus,MirrorForce,Purify,SpinalTap,SuperheatMetal,TeamTactics,TriangleSupport,WhipOfLightning","Haymaker,RandomBurst,RandomSupport",113,113,1,999,Burst World
Fragmentize,RandomBurst,RandomSupport,"AstralEcho,BurstBoost,CelestialStatic,CrushingVoid,ExecutionersAxe,FinisherAttack,FlakShot,ImpactAttack,InnerTruth,LimbBurst,LimbSupport,MentalFocus,MirrorForce,MoonBeam,Purify,RazorWind,SkullBash,TeamTactics,TotemFairySkill,TriangleSupport,WhipOfLightning","Fragmentize,RandomBurst,RandomSupport",113,113,1,999,Burst World
FlakShot,RandomBurst,BurstBoost,"CelestialStatic,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning,Weaken","FlakShot,RandomBurst,BurstBoost",113,113,1,999,Burst World
TotemFairySkill,Purify,RandomAffliction,"BurningAttack,DecayingAttack,Disease,Fuse,MagicPotion,PlagueAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","TotemFairySkill,Purify,RandomAffliction",114,117,1,999,Standard
TriangleSupport,WhipOfLightning,RandomAffliction,"DecayingAttack,Fuse,PoisonAttack,PowerBubble,Shadow,SandsOfTime","TriangleSupport,WhipOfLightning,RandomAffliction",114,117,1,999,Standard
InnerTruth,RandomAffliction,RandomAffliction,"BurningAttack,Disease,Fuse,PlagueAttack,Swarm,MagicPotion,SandsOfTime","InnerTruth,RandomAffliction,RandomAffliction",114,117,1,999,Standard
MentalFocus,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuinousRust,RuneAttack,Shadow","MentalFocus,RandomAffliction,RandomAffliction",114,117,1,999,Standard
ExecutionersAxe,RuneAttack,RandomBurst,"BurstCount,CelestialStatic,ChainLightning,FlakShot,Fragmentize,Haymaker,LimbBurst,MirrorForce,Purify,WhipOfLightning,Weaken","ExecutionersAxe,RuneAttack,RandomBurst",114,117,1,999,Standard
FinisherAttack,Haymaker,RandomBurst,"BurstCount,CelestialStatic,FlakShot,Fragmentize,LimbBurst,MirrorForce,Purify,WhipOfLightning","FinisherAttack,Haymaker,RandomBurst",114,117,1,999,Standard
ImpactAttack,RandomBurst,RandomAffliction,"BurstCount,CelestialStatic,FlakShot,Fragmentize,MirrorForce,MoonBeam,Purify,RuinousRust,SkullBash,WhipOfLightning,SandsOfTime,Weaken","ImpactAttack,RandomBurst,RandomAffliction",114,117,1,999,Standard
CrushingVoid,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,CelestialStatic,ChainLightning,DecayingAttack,Disease,FlakShot,Fragmentize,Fuse,MirrorForce,MoonBeam,PlagueAttack,PoisonAttack,Purify,RuinousRust,RuneAttack,SkullBash,WhipOfLightning,SandsOfTime,Weaken","CrushingVoid,RandomAffliction,RandomBurst",114,117,1,999,Standard
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",114,115,1,999,Standard - Armor
AstralEcho,RandomAffliction,RandomBurst,"MoonBeam,Fragmentize,SkullBash,RazorWind,BurstCount,Purify,LimbBurst,MirrorForce,BurningAttack,PoisonAttack,DecayingAttack,Fuse,Shadow,PlagueAttack,Disease,PowerBubble,RuneAttack,SandsOfTime,Weaken","AstralEcho,RandomAffliction,RandomBurst",114,115,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",114,115,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",114,115,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",114,115,1,999,Standard - Armor
LimbSupport,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,Fuse,MirrorForce,MoonBeam,PlagueAttack,Purify,RazorWind,RuneAttack,SkullBash,WhipOfLightning,FlakShot,Fragmentize,CelestialStatic,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",116,116,1,999,Standard - No Armor
BurstBoost,BurstCount,RandomBurst,"CelestialStatic,Haymaker,MirrorForce,Purify,WhipOfLightning,FlakShot,Fragmentize","BurstBoost,BurstCount,RandomBurst",116,116,1,999,Standard - No Armor
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime","LimbSupport,RandomAffliction,RandomBurst",117,117,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",117,117,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",117,117,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",117,117,1,999,Standard - Armor
RandomAffliction,Fuse,MentalFocus,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow","RandomAffliction,Fuse,MentalFocus",118,118,1,999,Affliction World
RandomAffliction,RuneAttack,AstralEcho,"Fuse,SandsOfTime","RandomAffliction,RuneAttack,AstralEcho",118,118,1,999,Affliction World
RandomAffliction,RuneAttack,ImpactAttack,"BurningAttack,Fuse,PlagueAttack,SandsOfTime","RandomAffliction,RuneAttack,ImpactAttack",118,118,1,999,Affliction World
RandomAffliction,Shadow,InnerTruth,"BurningAttack,Disease,Fuse,PlagueAttack,PoisonAttack,Swarm,SandsOfTime","RandomAffliction,Shadow,InnerTruth",118,118,1,999,Affliction World
PowerBubble,RuinousRust,RandomSupport,"AstralEcho,BurstBoost,CrushingVoid,ExecutionersAxe,ImpactAttack,InnerTruth,LimbSupport,MentalFocus,SpinalTap,SuperheatMetal,TeamTactics,TriangleSupport","PowerBubble,RuinousRust,RandomSupport",118,118,1,999,Affliction World
RandomAffliction,Swarm,CrushingVoid,RuneAttack,"RandomAffliction,Swarm,CrushingVoid",118,118,1,999,Affliction World
RandomAffliction,PlagueAttack,MentalFocus,"DecayingAttack,PoisonAttack,PowerBubble,Shadow","RandomAffliction,PlagueAttack,MentalFocus",118,118,1,999,Affliction World
RandomAffliction,BurningAttack,SuperheatMetal,"DecayingAttack,Disease,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","RandomAffliction,BurningAttack,SuperheatMetal",118,118,1,999,Affliction World
TotemFairySkill,Purify,RandomAffliction,"BurningAttack,DecayingAttack,Disease,Fuse,MagicPotion,PlagueAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","TotemFairySkill,Purify,RandomAffliction",119,122,1,999,Standard
TriangleSupport,WhipOfLightning,RandomAffliction,"DecayingAttack,Fuse,PoisonAttack,PowerBubble,Shadow,SandsOfTime","TriangleSupport,WhipOfLightning,RandomAffliction",119,122,1,999,Standard
InnerTruth,RandomAffliction,RandomAffliction,"BurningAttack,Disease,Fuse,PlagueAttack,Swarm,MagicPotion,SandsOfTime","InnerTruth,RandomAffliction,RandomAffliction",119,122,1,999,Standard
MentalFocus,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuinousRust,RuneAttack,Shadow","MentalFocus,RandomAffliction,RandomAffliction",119,122,1,999,Standard
ExecutionersAxe,RuneAttack,RandomBurst,"BurstCount,CelestialStatic,ChainLightning,FlakShot,Fragmentize,Haymaker,LimbBurst,MirrorForce,Purify,WhipOfLightning,Weaken","ExecutionersAxe,RuneAttack,RandomBurst",119,122,1,999,Standard
FinisherAttack,Haymaker,RandomBurst,"BurstCount,CelestialStatic,FlakShot,Fragmentize,LimbBurst,MirrorForce,Purify,WhipOfLightning","FinisherAttack,Haymaker,RandomBurst",119,122,1,999,Standard
ImpactAttack,RandomBurst,RandomAffliction,"BurstCount,CelestialStatic,FlakShot,Fragmentize,MirrorForce,MoonBeam,Purify,RuinousRust,SkullBash,WhipOfLightning,SandsOfTime,Weaken","ImpactAttack,RandomBurst,RandomAffliction",119,122,1,999,Standard
CrushingVoid,RandomAffliction,RandomBurst,"BurningAttack,BurstCount,CelestialStatic,ChainLightning,DecayingAttack,Disease,FlakShot,Fragmentize,Fuse,MirrorForce,MoonBeam,PlagueAttack,PoisonAttack,Purify,RuinousRust,RuneAttack,SkullBash,WhipOfLightning,SandsOfTime,Weaken","CrushingVoid,RandomAffliction,RandomBurst",119,122,1,999,Standard
LimbSupport,RandomAffliction,RandomBurst,"ChainLightning,BurstCount,RazorWind,Purify,SkullBash,MoonBeam,WhipOfLightning,BurningAttack,DecayingAttack,RuneAttack,MirrorForce,PowerBubble,Fuse,SandsOfTime,Weaken","LimbSupport,RandomAffliction,RandomBurst",119,120,1,999,Standard - Armor
AstralEcho,RandomAffliction,RandomBurst,"MoonBeam,Fragmentize,SkullBash,RazorWind,BurstCount,Purify,LimbBurst,MirrorForce,BurningAttack,PoisonAttack,DecayingAttack,Fuse,Shadow,PlagueAttack,Disease,PowerBubble,RuneAttack,SandsOfTime","AstralEcho,RandomAffliction,RandomBurst",119,120,1,999,Standard - Armor
BurstBoost,BurstCount,RandomBurst,"Haymaker,Purify,WhipOfLightning,ChainLightning,CelestialStatic,MirrorForce","BurstBoost,BurstCount,RandomBurst",119,120,1,999,Standard - Armor
SpinalTap,Fragmentize,RandomBurst,"CelestialStatic,FlakShot,Haymaker,MirrorForce,Purify,RazorWind,WhipOfLightning","SpinalTap,Fragmentize,RandomBurst",119,120,1,999,Standard - Armor
SuperheatMetal,RandomAffliction,RandomAffliction,"DecayingAttack,PoisonAttack,PowerBubble,RuneAttack,Shadow,SandsOfTime","SuperheatMetal,RandomAffliction,RandomAffliction",119,120,1,999,Standard - Armor
